"","db","PGenus","family"
"21825","ncbi","Syzygium","Myrtaceae"
"21826","ncbi","Warneckea","Melastomataceae"
"21827","ncbi","Euodia","Rutaceae"
"21828","ncbi","Gaertnera","Rubiaceae"
"21829","ncbi","Stillingia","Euphorbiaceae"
"21830","ncbi","Syzygium","Myrtaceae"
"21831","ncbi","Aphloia","Aphloiaceae"
"21832","ncbi","Stillingia","Euphorbiaceae"
"21833","ncbi","Gaertnera","Rubiaceae"
"21834","ncbi","Gaertnera","Rubiaceae"
"21835","ncbi","Stillingia","Euphorbiaceae"
"21836","ncbi","Cordemoya","Euphorbiaceae"
"21837","ncbi","Croton","Euphorbiaceae"
"21838","ncbi","Croton","Euphorbiaceae"
"21839","ncbi","Euodia","Rutaceae"
"21840","ncbi","Gaertnera","Rubiaceae"
"21841","ncbi","Grangeria","Chrysobalanaceae"
"21842","ncbi","Ochna","Ochnaceae"
"21843","ncbi","Stillingia","Euphorbiaceae"
"21844","ncbi","Syzygium","Myrtaceae"
"21845","ncbi","Gaertnera","Rubiaceae"
"21846","ncbi","Ochna","Ochnaceae"
"21847","ncbi","Syzygium","Myrtaceae"
"21848","ncbi","Aphloia","Aphloiaceae"
"21849","ncbi","Stillingia","Euphorbiaceae"
"21850","ncbi","Gaertnera","Rubiaceae"
"21851","ncbi","Phyllanthus","Phyllanthaceae"
"21852","ncbi","Gaertnera","Rubiaceae"
"21853","ncbi","Stillingia","Euphorbiaceae"
"21854","ncbi","Grangeria","Chrysobalanaceae"
"21855","ncbi","Stillingia","Euphorbiaceae"
"21856","ncbi","Gaertnera","Rubiaceae"
"21857","ncbi","Aphloia","Aphloiaceae"
"21858","ncbi","Syzygium","Myrtaceae"
"21859","ncbi","Aphloia","Aphloiaceae"
"21860","ncbi","Cordemoya","Euphorbiaceae"
"21861","ncbi","Croton","Euphorbiaceae"
"21862","ncbi","Erythroxylum","Erythroxylaceae"
"21863","ncbi","Gaertnera","Rubiaceae"
"21864","ncbi","Phyllanthus","Phyllanthaceae"
"21865","ncbi","Erythroxylum","Erythroxylaceae"
"21866","ncbi","Gaertnera","Rubiaceae"
"21867","ncbi","Phyllanthus","Phyllanthaceae"
"21868","ncbi","Stillingia","Euphorbiaceae"
"21869","ncbi","Gaertnera","Rubiaceae"
"21870","ncbi","Aphloia","Aphloiaceae"
"21871","ncbi","Aphloia","Aphloiaceae"
"21872","ncbi","Stillingia","Euphorbiaceae"
"21873","ncbi","Psiadia","Asteraceae"
"21874","ncbi","Badula","Primulaceae"
"21875","ncbi","Croton","Euphorbiaceae"
"21876","ncbi","Stillingia","Euphorbiaceae"
"21877","ncbi","Tabernaemontana","Apocynaceae"
"21878","ncbi","Stillingia","Euphorbiaceae"
"21879","ncbi","Croton","Euphorbiaceae"
"21880","ncbi","Stillingia","Euphorbiaceae"
"21881","ncbi","Croton","Euphorbiaceae"
"21882","ncbi","Alstonia","Apocynaceae"
"21883","ncbi","Aphloia","Aphloiaceae"
"21884","ncbi","Canthium","Rubiaceae"
"21885","ncbi","Chrysobalanus","Chrysobalanaceae"
"21886","ncbi","Cinnamomum","Lauraceae"
"21887","ncbi","Colea","Bignoniaceae"
"21888","ncbi","Craterispermum","Rubiaceae"
"21889","ncbi","Deckenia","Arecaceae"
"21890","ncbi","Dillenia","Dilleniaceae"
"21891","ncbi","Dillenia","Dilleniaceae"
"21892","ncbi","Diospyros","Ebenaceae"
"21893","ncbi","Erythroxylum","Erythroxylaceae"
"21894","ncbi","Euphorbia","Euphorbiaceae"
"21895","ncbi","Excoecaria","Euphorbiaceae"
"21896","ncbi","Gastonia","Araliaceae"
"21897","ncbi","Medusagyne","Ochnaceae"
"21898","ncbi","Memecylon","Melastomataceae"
"21899","ncbi","Mimusops","Sapotaceae"
"21900","ncbi","Nepenthes","Nepenthaceae"
"21901","ncbi","Nephrosperma","Arecaceae"
"21902","ncbi","Northea","Sapotaceae"
"21903","ncbi","Ochna","Ochnaceae"
"21904","ncbi","Paragenipa","Rubiaceae"
"21905","ncbi","Paraserianthes","Fabaceae"
"21906","ncbi","Phoenicophorium","Arecaceae"
"21907","ncbi","Pittosporum","Pittosporaceae"
"21908","ncbi","Premna","Lamiaceae"
"21909","ncbi","Psidium","Myrtaceae"
"21910","ncbi","Psychotria","Rubiaceae"
"21911","ncbi","Roscheria","Arecaceae"
"21912","ncbi","Syzygium","Myrtaceae"
"21913","ncbi","Chrysobalanus","Chrysobalanaceae"
"21914","ncbi","Cinnamomum","Lauraceae"
"21915","ncbi","Nepenthes","Nepenthaceae"
"21916","ncbi","Nephrosperma","Arecaceae"
"21917","ncbi","Alstonia","Apocynaceae"
"21918","ncbi","Aphloia","Aphloiaceae"
"21919","ncbi","Canthium","Rubiaceae"
"21920","ncbi","Chrysobalanus","Chrysobalanaceae"
"21921","ncbi","Cinnamomum","Lauraceae"
"21922","ncbi","Craterispermum","Rubiaceae"
"21923","ncbi","Deckenia","Arecaceae"
"21924","ncbi","Dillenia","Dilleniaceae"
"21925","ncbi","Erythroxylum","Erythroxylaceae"
"21926","ncbi","Medusagyne","Ochnaceae"
"21927","ncbi","Memecylon","Melastomataceae"
"21928","ncbi","Nepenthes","Nepenthaceae"
"21929","ncbi","Nephrosperma","Arecaceae"
"21930","ncbi","Phoenicophorium","Arecaceae"
"21931","ncbi","Pittosporum","Pittosporaceae"
"21932","ncbi","Premna","Lamiaceae"
"21933","ncbi","Psidium","Myrtaceae"
"21934","ncbi","Psychotria","Rubiaceae"
"21935","ncbi","Syzygium","Myrtaceae"
"21936","ncbi","Erythroxylum","Erythroxylaceae"
"21937","ncbi","Pittosporum","Pittosporaceae"
"21938","ncbi","Timonius","Rubiaceae"
"21939","ncbi","Cinnamomum","Lauraceae"
"21940","ncbi","Medusagyne","Ochnaceae"
"21941","ncbi","Alstonia","Apocynaceae"
"21942","ncbi","Canthium","Rubiaceae"
"21943","ncbi","Deckenia","Arecaceae"
"21944","ncbi","Nephrosperma","Arecaceae"
"21945","ncbi","Northea","Sapotaceae"
"21946","ncbi","Phoenicophorium","Arecaceae"
"21947","ncbi","Cinnamomum","Lauraceae"
"21948","ncbi","Nephrosperma","Arecaceae"
"21949","ncbi","Campnosperma","Anacardiaceae"
"21950","ncbi","Dillenia","Dilleniaceae"
"21951","ncbi","Diospyros","Ebenaceae"
"21952","ncbi","Nephrosperma","Arecaceae"
"21953","ncbi","Northea","Sapotaceae"
"21954","ncbi","Phoenicophorium","Arecaceae"
"21955","ncbi","Pittosporum","Pittosporaceae"
"21956","ncbi","Premna","Lamiaceae"
"21957","ncbi","Roscheria","Arecaceae"
"21958","ncbi","Soulamea","Simaroubaceae"
"21959","ncbi","Alstonia","Apocynaceae"
"21960","ncbi","Aphloia","Aphloiaceae"
"21961","ncbi","Canthium","Rubiaceae"
"21962","ncbi","Chrysobalanus","Chrysobalanaceae"
"21963","ncbi","Cinnamomum","Lauraceae"
"21964","ncbi","Craterispermum","Rubiaceae"
"21965","ncbi","Deckenia","Arecaceae"
"21966","ncbi","Dillenia","Dilleniaceae"
"21967","ncbi","Diospyros","Ebenaceae"
"21968","ncbi","Dracaena","Asparagaceae"
"21969","ncbi","Erythroxylum","Erythroxylaceae"
"21970","ncbi","Euphorbia","Euphorbiaceae"
"21971","ncbi","Gastonia","Araliaceae"
"21972","ncbi","Medusagyne","Ochnaceae"
"21973","ncbi","Memecylon","Melastomataceae"
"21974","ncbi","Mimusops","Sapotaceae"
"21975","ncbi","Nepenthes","Nepenthaceae"
"21976","ncbi","Nephrosperma","Arecaceae"
"21977","ncbi","Northea","Sapotaceae"
"21978","ncbi","Ochna","Ochnaceae"
"21979","ncbi","Paragenipa","Rubiaceae"
"21980","ncbi","Paraserianthes","Fabaceae"
"21981","ncbi","Phoenicophorium","Arecaceae"
"21982","ncbi","Pittosporum","Pittosporaceae"
"21983","ncbi","Premna","Lamiaceae"
"21984","ncbi","Psidium","Myrtaceae"
"21985","ncbi","Psychotria","Rubiaceae"
"21986","ncbi","Roscheria","Arecaceae"
"21987","ncbi","Syzygium","Myrtaceae"
"21988","ncbi","Nephrosperma","Arecaceae"
"21989","ncbi","Mimusops","Sapotaceae"
"21990","ncbi","Nephrosperma","Arecaceae"
"21991","ncbi","Soulamea","Simaroubaceae"
"21992","ncbi","Mimusops","Sapotaceae"
"21993","ncbi","Canthium","Rubiaceae"
"21994","ncbi","Dillenia","Dilleniaceae"
"21995","ncbi","Dillenia","Dilleniaceae"
"21996","ncbi","Memecylon","Melastomataceae"
"21997","ncbi","Ochna","Ochnaceae"
"21998","ncbi","Paragenipa","Rubiaceae"
"21999","ncbi","Phoenicophorium","Arecaceae"
"22000","ncbi","Psidium","Myrtaceae"
"22001","ncbi","Syzygium","Myrtaceae"
"22002","ncbi","Erythroxylum","Erythroxylaceae"
"22003","ncbi","Nephrosperma","Arecaceae"
"22004","ncbi","Nephrosperma","Arecaceae"
"22005","ncbi","Alstonia","Apocynaceae"
"22006","ncbi","Canthium","Rubiaceae"
"22007","ncbi","Chrysobalanus","Chrysobalanaceae"
"22008","ncbi","Cinnamomum","Lauraceae"
"22009","ncbi","Deckenia","Arecaceae"
"22010","ncbi","Gastonia","Araliaceae"
"22011","ncbi","Memecylon","Melastomataceae"
"22012","ncbi","Nephrosperma","Arecaceae"
"22013","ncbi","Paragenipa","Rubiaceae"
"22014","ncbi","Phoenicophorium","Arecaceae"
"22015","ncbi","Nephrosperma","Arecaceae"
"22016","ncbi","Nephrosperma","Arecaceae"
"22017","ncbi","Nephrosperma","Arecaceae"
"22018","ncbi","Medusagyne","Ochnaceae"
"22019","ncbi","Mimusops","Sapotaceae"
"22020","ncbi","Nephrosperma","Arecaceae"
"22021","ncbi","Campnosperma","Anacardiaceae"
"22022","ncbi","Canthium","Rubiaceae"
"22023","ncbi","Cinnamomum","Lauraceae"
"22024","ncbi","Dillenia","Dilleniaceae"
"22025","ncbi","Erythroxylum","Erythroxylaceae"
"22026","ncbi","Medusagyne","Ochnaceae"
"22027","ncbi","Nepenthes","Nepenthaceae"
"22028","ncbi","Nephrosperma","Arecaceae"
"22029","ncbi","Premna","Lamiaceae"
"22030","ncbi","Psidium","Myrtaceae"
"22031","ncbi","Soulamea","Simaroubaceae"
"22032","ncbi","Syzygium","Myrtaceae"
"22033","ncbi","Chrysobalanus","Chrysobalanaceae"
"22034","ncbi","Cinnamomum","Lauraceae"
"22035","ncbi","Dillenia","Dilleniaceae"
"22036","ncbi","Medusagyne","Ochnaceae"
"22037","ncbi","Memecylon","Melastomataceae"
"22038","ncbi","Nepenthes","Nepenthaceae"
"22039","ncbi","Nephrosperma","Arecaceae"
"22040","ncbi","Paragenipa","Rubiaceae"
"22041","ncbi","Pittosporum","Pittosporaceae"
"22042","ncbi","Premna","Lamiaceae"
"22043","ncbi","Psidium","Myrtaceae"
"22044","ncbi","Soulamea","Simaroubaceae"
"22045","ncbi","Alstonia","Apocynaceae"
"22046","ncbi","Chrysobalanus","Chrysobalanaceae"
"22047","ncbi","Colea","Bignoniaceae"
"22048","ncbi","Dillenia","Dilleniaceae"
"22049","ncbi","Gastonia","Araliaceae"
"22050","ncbi","Mimusops","Sapotaceae"
"22051","ncbi","Northea","Sapotaceae"
"22052","ncbi","Ochna","Ochnaceae"
"22053","ncbi","Paragenipa","Rubiaceae"
"22054","ncbi","Pittosporum","Pittosporaceae"
"22055","ncbi","Psychotria","Rubiaceae"
"22056","ncbi","Syzygium","Myrtaceae"
"22057","ncbi","Timonius","Rubiaceae"
"22058","ncbi","Mimusops","Sapotaceae"
"22059","ncbi","Nephrosperma","Arecaceae"
"22060","ncbi","Erythroxylum","Erythroxylaceae"
"22061","ncbi","Memecylon","Melastomataceae"
"22062","ncbi","Nephrosperma","Arecaceae"
"22063","ncbi","Psidium","Myrtaceae"
"22064","ncbi","Alstonia","Apocynaceae"
"22065","ncbi","Aphloia","Aphloiaceae"
"22066","ncbi","Canthium","Rubiaceae"
"22067","ncbi","Chrysobalanus","Chrysobalanaceae"
"22068","ncbi","Cinnamomum","Lauraceae"
"22069","ncbi","Deckenia","Arecaceae"
"22070","ncbi","Dillenia","Dilleniaceae"
"22071","ncbi","Erythroxylum","Erythroxylaceae"
"22072","ncbi","Excoecaria","Euphorbiaceae"
"22073","ncbi","Gastonia","Araliaceae"
"22074","ncbi","Medusagyne","Ochnaceae"
"22075","ncbi","Memecylon","Melastomataceae"
"22076","ncbi","Nepenthes","Nepenthaceae"
"22077","ncbi","Nephrosperma","Arecaceae"
"22078","ncbi","Northea","Sapotaceae"
"22079","ncbi","Phoenicophorium","Arecaceae"
"22080","ncbi","Pittosporum","Pittosporaceae"
"22081","ncbi","Premna","Lamiaceae"
"22082","ncbi","Psidium","Myrtaceae"
"22083","ncbi","Soulamea","Simaroubaceae"
"22084","ncbi","Syzygium","Myrtaceae"
"22085","ncbi","Alstonia","Apocynaceae"
"22086","ncbi","Campnosperma","Anacardiaceae"
"22087","ncbi","Canthium","Rubiaceae"
"22088","ncbi","Dillenia","Dilleniaceae"
"22089","ncbi","Euphorbia","Euphorbiaceae"
"22090","ncbi","Excoecaria","Euphorbiaceae"
"22091","ncbi","Memecylon","Melastomataceae"
"22092","ncbi","Nepenthes","Nepenthaceae"
"22093","ncbi","Nephrosperma","Arecaceae"
"22094","ncbi","Ochna","Ochnaceae"
"22095","ncbi","Phoenicophorium","Arecaceae"
"22096","ncbi","Nephrosperma","Arecaceae"
"22097","ncbi","Nephrosperma","Arecaceae"
"22098","ncbi","Mimusops","Sapotaceae"
"22099","ncbi","Nephrosperma","Arecaceae"
"22100","ncbi","Nephrosperma","Arecaceae"
"22101","ncbi","Canthium","Rubiaceae"
"22102","ncbi","Cinnamomum","Lauraceae"
"22103","ncbi","Dillenia","Dilleniaceae"
"22104","ncbi","Diospyros","Ebenaceae"
"22105","ncbi","Erythroxylum","Erythroxylaceae"
"22106","ncbi","Excoecaria","Euphorbiaceae"
"22107","ncbi","Memecylon","Melastomataceae"
"22108","ncbi","Nephrosperma","Arecaceae"
"22109","ncbi","Paragenipa","Rubiaceae"
"22110","ncbi","Phoenicophorium","Arecaceae"
"22111","ncbi","Pittosporum","Pittosporaceae"
"22112","ncbi","Premna","Lamiaceae"
"22113","ncbi","Psychotria","Rubiaceae"
"22114","ncbi","Canthium","Rubiaceae"
"22115","ncbi","Cinnamomum","Lauraceae"
"22116","ncbi","Cinnamomum","Lauraceae"
"22117","ncbi","Erythroxylum","Erythroxylaceae"
"22118","ncbi","Nephrosperma","Arecaceae"
"22119","ncbi","Paragenipa","Rubiaceae"
"22120","ncbi","Phoenicophorium","Arecaceae"
"22121","ncbi","Memecylon","Melastomataceae"
"22122","ncbi","Nephrosperma","Arecaceae"
"22123","ncbi","Erythroxylum","Erythroxylaceae"
"22124","ncbi","Paragenipa","Rubiaceae"
"22125","ncbi","Canthium","Rubiaceae"
"22126","ncbi","Cinnamomum","Lauraceae"
"22127","ncbi","Gastonia","Araliaceae"
"22128","ncbi","Nephrosperma","Arecaceae"
"22129","ncbi","Nephrosperma","Arecaceae"
"22130","ncbi","Nephrosperma","Arecaceae"
"22131","ncbi","Erythroxylum","Erythroxylaceae"
"22132","ncbi","Nephrosperma","Arecaceae"
"22133","ncbi","Nephrosperma","Arecaceae"
"22134","ncbi","Nephrosperma","Arecaceae"
"22135","ncbi","Chrysobalanus","Chrysobalanaceae"
"22136","ncbi","Cinnamomum","Lauraceae"
"22137","ncbi","Dillenia","Dilleniaceae"
"22138","ncbi","Memecylon","Melastomataceae"
"22139","ncbi","Mimusops","Sapotaceae"
"22140","ncbi","Nephrosperma","Arecaceae"
"22141","ncbi","Phoenicophorium","Arecaceae"
"22142","ncbi","Roscheria","Arecaceae"
"22143","ncbi","Alstonia","Apocynaceae"
"22144","ncbi","Canthium","Rubiaceae"
"22145","ncbi","Deckenia","Arecaceae"
"22146","ncbi","Dracaena","Asparagaceae"
"22147","ncbi","Gastonia","Araliaceae"
"22148","ncbi","Nepenthes","Nepenthaceae"
"22149","ncbi","Nephrosperma","Arecaceae"
"22150","ncbi","Northea","Sapotaceae"
"22151","ncbi","Paragenipa","Rubiaceae"
"22152","ncbi","Phoenicophorium","Arecaceae"
"22153","ncbi","Premna","Lamiaceae"
"22154","ncbi","Psychotria","Rubiaceae"
"22155","ncbi","Roscheria","Arecaceae"
"22156","ncbi","Soulamea","Simaroubaceae"
"22157","ncbi","Gastonia","Araliaceae"
"22158","ncbi","Northea","Sapotaceae"
"22159","ncbi","Pittosporum","Pittosporaceae"
"22160","ncbi","Syzygium","Myrtaceae"
"22161","ncbi","Nephrosperma","Arecaceae"
"22162","ncbi","Deckenia","Arecaceae"
"22163","ncbi","Mimusops","Sapotaceae"
"22164","ncbi","Nephrosperma","Arecaceae"
"22165","ncbi","Phoenicophorium","Arecaceae"
"22166","ncbi","Nephrosperma","Arecaceae"
"22167","ncbi","Alstonia","Apocynaceae"
"22168","ncbi","Canthium","Rubiaceae"
"22169","ncbi","Chrysobalanus","Chrysobalanaceae"
"22170","ncbi","Diospyros","Ebenaceae"
"22171","ncbi","Erythroxylum","Erythroxylaceae"
"22172","ncbi","Medusagyne","Ochnaceae"
"22173","ncbi","Nepenthes","Nepenthaceae"
"22174","ncbi","Premna","Lamiaceae"
"22175","ncbi","Medusagyne","Ochnaceae"
"22176","ncbi","Nephrosperma","Arecaceae"
"22177","ncbi","Medusagyne","Ochnaceae"
"22178","ncbi","Nephrosperma","Arecaceae"
"22179","ncbi","Nephrosperma","Arecaceae"
"22180","ncbi","Nephrosperma","Arecaceae"
"22181","ncbi","Phoenicophorium","Arecaceae"
"22182","ncbi","Campnosperma","Anacardiaceae"
"22183","ncbi","Canthium","Rubiaceae"
"22184","ncbi","Nephrosperma","Arecaceae"
"22185","ncbi","Paragenipa","Rubiaceae"
"22186","ncbi","Pittosporum","Pittosporaceae"
"22187","ncbi","Nephrosperma","Arecaceae"
"22188","ncbi","Deckenia","Arecaceae"
"22189","ncbi","Cinnamomum","Lauraceae"
"22190","ncbi","Dracaena","Asparagaceae"
"22191","ncbi","Erythroxylum","Erythroxylaceae"
"22192","ncbi","Nepenthes","Nepenthaceae"
"22193","ncbi","Nephrosperma","Arecaceae"
"22194","ncbi","Northea","Sapotaceae"
"22195","ncbi","Phoenicophorium","Arecaceae"
"22196","ncbi","Premna","Lamiaceae"
"22197","ncbi","Soulamea","Simaroubaceae"
"22198","ncbi","Syzygium","Myrtaceae"
"22199","ncbi","Alstonia","Apocynaceae"
"22200","ncbi","Chrysobalanus","Chrysobalanaceae"
"22201","ncbi","Premna","Lamiaceae"
"22202","ncbi","Syzygium","Myrtaceae"
"22203","ncbi","Erythroxylum","Erythroxylaceae"
"22204","ncbi","Nephrosperma","Arecaceae"
"22205","ncbi","Psychotria","Rubiaceae"
"22206","ncbi","Deckenia","Arecaceae"
"22207","ncbi","Nephrosperma","Arecaceae"
"22208","ncbi","Paragenipa","Rubiaceae"
"22209","ncbi","Phoenicophorium","Arecaceae"
"22210","ncbi","Medusagyne","Ochnaceae"
"22211","ncbi","Nephrosperma","Arecaceae"
"22212","ncbi","Alstonia","Apocynaceae"
"22213","ncbi","Alstonia","Apocynaceae"
"22214","ncbi","Canthium","Rubiaceae"
"22215","ncbi","Nephrosperma","Arecaceae"
"22216","ncbi","Paragenipa","Rubiaceae"
"22217","ncbi","Canthium","Rubiaceae"
"22218","ncbi","Deckenia","Arecaceae"
"22219","ncbi","Dillenia","Dilleniaceae"
"22220","ncbi","Erythroxylum","Erythroxylaceae"
"22221","ncbi","Nephrosperma","Arecaceae"
"22222","ncbi","Paragenipa","Rubiaceae"
"22223","ncbi","Phoenicophorium","Arecaceae"
"22224","ncbi","Premna","Lamiaceae"
"22225","ncbi","Canthium","Rubiaceae"
"22226","ncbi","Craterispermum","Rubiaceae"
"22227","ncbi","Diospyros","Ebenaceae"
"22228","ncbi","Erythroxylum","Erythroxylaceae"
"22229","ncbi","Nephrosperma","Arecaceae"
"22230","ncbi","Phoenicophorium","Arecaceae"
"22231","ncbi","Psychotria","Rubiaceae"
"22232","ncbi","Soulamea","Simaroubaceae"
"22233","ncbi","Medusagyne","Ochnaceae"
"22234","ncbi","Paragenipa","Rubiaceae"
"22235","ncbi","Phoenicophorium","Arecaceae"
"22236","ncbi","Nephrosperma","Arecaceae"
"22237","ncbi","Phoenicophorium","Arecaceae"
"22238","ncbi","Erythroxylum","Erythroxylaceae"
"22239","ncbi","Paragenipa","Rubiaceae"
"22240","ncbi","Nephrosperma","Arecaceae"
"22241","ncbi","Erythroxylum","Erythroxylaceae"
"22242","ncbi","Nephrosperma","Arecaceae"
"22243","ncbi","Cinnamomum","Lauraceae"
"22244","ncbi","Erythroxylum","Erythroxylaceae"
"22245","ncbi","Erythroxylum","Erythroxylaceae"
"22246","ncbi","Roscheria","Arecaceae"
"22247","ncbi","Erythroxylum","Erythroxylaceae"
"22248","ncbi","Soulamea","Simaroubaceae"
"22249","ncbi","Soulamea","Simaroubaceae"
"22250","ncbi","Soulamea","Simaroubaceae"
"22251","ncbi","Memecylon","Melastomataceae"
"22252","ncbi","Nephrosperma","Arecaceae"
"22253","ncbi","Soulamea","Simaroubaceae"
"22254","ncbi","Erythroxylum","Erythroxylaceae"
"22255","ncbi","Nephrosperma","Arecaceae"
"22256","ncbi","Nephrosperma","Arecaceae"
"22257","ncbi","Dillenia","Dilleniaceae"
"22258","ncbi","Erythroxylum","Erythroxylaceae"
"22259","ncbi","Soulamea","Simaroubaceae"
"22260","ncbi","Nephrosperma","Arecaceae"
"22261","ncbi","Nephrosperma","Arecaceae"
"22262","ncbi","Phoenicophorium","Arecaceae"
"22263","ncbi","Phoenicophorium","Arecaceae"
"22264","ncbi","Roscheria","Arecaceae"
"22265","ncbi","Erythroxylum","Erythroxylaceae"
"22266","ncbi","Phoenicophorium","Arecaceae"
"22267","ncbi","Nephrosperma","Arecaceae"
"22268","ncbi","Canthium","Rubiaceae"
"22269","ncbi","Phoenicophorium","Arecaceae"
"22270","ncbi","Nephrosperma","Arecaceae"
"22271","ncbi","Phoenicophorium","Arecaceae"
"22272","ncbi","Phoenicophorium","Arecaceae"
"22273","ncbi","Dillenia","Dilleniaceae"
"22274","ncbi","Erythroxylum","Erythroxylaceae"
"22275","ncbi","Nephrosperma","Arecaceae"
"22276","ncbi","Paragenipa","Rubiaceae"
"22277","ncbi","Phoenicophorium","Arecaceae"
"22278","ncbi","Phoenicophorium","Arecaceae"
"22279","ncbi","Phoenicophorium","Arecaceae"
"22280","ncbi","Erythroxylum","Erythroxylaceae"
"22281","ncbi","Phoenicophorium","Arecaceae"
"22282","ncbi","Phoenicophorium","Arecaceae"
"22283","ncbi","Nephrosperma","Arecaceae"
"22284","ncbi","Northea","Sapotaceae"
"22285","ncbi","Phoenicophorium","Arecaceae"
"22286","ncbi","Phoenicophorium","Arecaceae"
"22287","ncbi","Phoenicophorium","Arecaceae"
"22288","ncbi","Nephrosperma","Arecaceae"
"22289","ncbi","Erythroxylum","Erythroxylaceae"
"22290","ncbi","Phoenicophorium","Arecaceae"
"22291","ncbi","Excoecaria","Euphorbiaceae"
"22292","ncbi","Roscheria","Arecaceae"
"22293","ncbi","Nephrosperma","Arecaceae"
"22294","ncbi","Roscheria","Arecaceae"
"22295","ncbi","Soulamea","Simaroubaceae"
"22296","ncbi","Nephrosperma","Arecaceae"
"22297","ncbi","Roscheria","Arecaceae"
"22298","ncbi","Soulamea","Simaroubaceae"
"22299","ncbi","Roscheria","Arecaceae"
"22300","ncbi","Roscheria","Arecaceae"
"22301","ncbi","Soulamea","Simaroubaceae"
"22302","ncbi","Canthium","Rubiaceae"
"22303","ncbi","Roscheria","Arecaceae"
"22304","ncbi","Roscheria","Arecaceae"
"22305","ncbi","Colea","Bignoniaceae"
"22306","ncbi","Nephrosperma","Arecaceae"
"22307","ncbi","Northea","Sapotaceae"
"22308","ncbi","Paragenipa","Rubiaceae"
"22309","ncbi","Nephrosperma","Arecaceae"
"22310","ncbi","Erythroxylum","Erythroxylaceae"
"22311","ncbi","Memecylon","Melastomataceae"
"22312","ncbi","Paragenipa","Rubiaceae"
"22313","ncbi","Nephrosperma","Arecaceae"
"22314","ncbi","Phoenicophorium","Arecaceae"
"22315","ncbi","Phoenicophorium","Arecaceae"
"22316","ncbi","Phoenicophorium","Arecaceae"
"22317","ncbi","Erythroxylum","Erythroxylaceae"
"22318","ncbi","Campnosperma","Anacardiaceae"
"22319","ncbi","Excoecaria","Euphorbiaceae"
"22320","ncbi","Soulamea","Simaroubaceae"
"22321","ncbi","Craterispermum","Rubiaceae"
"22322","ncbi","Dillenia","Dilleniaceae"
"22323","ncbi","Erythroxylum","Erythroxylaceae"
"22324","ncbi","Erythroxylum","Erythroxylaceae"
"22325","ncbi","Roscheria","Arecaceae"
"22326","ncbi","Soulamea","Simaroubaceae"
"22327","ncbi","Roscheria","Arecaceae"
"22328","ncbi","Roscheria","Arecaceae"
"22329","ncbi","Mimusops","Sapotaceae"
"22330","ncbi","Erythroxylum","Erythroxylaceae"
"22331","ncbi","Glionnetia","Rubiaceae"
"22332","ncbi","Memecylon","Melastomataceae"
"22333","ncbi","Mimusops","Sapotaceae"
"22334","ncbi","Premna","Lamiaceae"
"22335","ncbi","Roscheria","Arecaceae"
"22336","ncbi","Soulamea","Simaroubaceae"
"22337","ncbi","Syzygium","Myrtaceae"
"22338","ncbi","Aphloia","Aphloiaceae"
"22339","ncbi","Roscheria","Arecaceae"
"22340","ncbi","Dillenia","Dilleniaceae"
"22341","ncbi","Roscheria","Arecaceae"
"22342","ncbi","Syzygium","Myrtaceae"
"22343","ncbi","Aphloia","Aphloiaceae"
"22344","ncbi","Mimusops","Sapotaceae"
"22345","ncbi","Nephrosperma","Arecaceae"
"22346","ncbi","Roscheria","Arecaceae"
"22347","ncbi","Gastonia","Araliaceae"
"22348","ncbi","Nephrosperma","Arecaceae"
"22349","ncbi","Campnosperma","Anacardiaceae"
"22350","ncbi","Erythroxylum","Erythroxylaceae"
"22351","ncbi","Nephrosperma","Arecaceae"
"22352","ncbi","Psychotria","Rubiaceae"
"22353","ncbi","Roscheria","Arecaceae"
